label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
Qwen: Qwen3 VL 8B Thinking,spelling_transform,90.00,9,10,10,0,0,1,0.022525
Qwen: Qwen3 VL 8B Thinking,word_count,100.00,10,10,10,0,0,0,0.001919
Qwen: Qwen3.5 397B A17B,arithmetic,100.00,10,10,10,0,0,0,0.015381
Qwen: Qwen3.5 397B A17B,character_count,100.00,10,10,10,0,0,0,0.008529
Qwen: Qwen3.5 397B A17B,constraint_awareness,100.00,10,10,10,0,0,0,0.012968
Qwen: Qwen3.5 397B A17B,format_compliance,100.00,10,10,10,0,0,0,0.023621
Qwen: Qwen3.5 397B A17B,negation,100.00,10,10,10,0,0,0,0.006579
Qwen: Qwen3.5 397B A17B,ordering,100.00,10,10,10,0,0,0,0.008096
Qwen: Qwen3.5 397B A17B,spelling_transform,90.00,9,10,10,0,0,1,0.0305
Qwen: Qwen3.5 397B A17B,word_count,100.00,10,10,10,0,0,0,0.003191
Qwen: Qwen3.5 Plus 2026-02-15,arithmetic,100.00,9,9,9,0,0,0,0.00442
Qwen: Qwen3.5 Plus 2026-02-15,character_count,100.00,10,10,10,0,0,0,0.005933
Qwen: Qwen3.5 Plus 2026-02-15,constraint_awareness,100.00,9,9,9,0,0,0,0.006602
Qwen: Qwen3.5 Plus 2026-02-15,format_compliance,100.00,4,4,4,0,0,0,0.003683
Qwen: Qwen3.5 Plus 2026-02-15,negation,100.00,10,10,10,0,0,0,0.003948
Qwen: Qwen3.5 Plus 2026-02-15,ordering,100.00,10,10,10,0,0,0,0.00544
Qwen: Qwen3.5 Plus 2026-02-15,spelling_transform,100.00,8,8,8,0,0,0,0.004124
Qwen: Qwen3.5 Plus 2026-02-15,word_count,100.00,10,10,10,0,0,0,0.001647
Qwen: Qwen3.5 Plus 2026-04-20,arithmetic,,0,1,0,1,0,0,0.0
Qwen: Qwen3.5 Plus 2026-04-20,character_count,,0,3,0,3,0,0,0.0
Qwen: Qwen3.5 Plus 2026-04-20,constraint_awareness,,0,2,0,2,0,0,0.0
Qwen: Qwen3.5 Plus 2026-04-20,format_compliance,,0,1,0,1,0,0,0.0
Qwen: Qwen3.5 Plus 2026-04-20,negation,,0,2,0,2,0,0,0.0
Qwen: Qwen3.5 Plus 2026-04-20,ordering,,0,2,0,2,0,0,0.0
Qwen: Qwen3.5 Plus 2026-04-20,spelling_transform,,0,3,0,3,0,0,0.0
Qwen: Qwen3.5 Plus 2026-04-20,word_count,,0,3,0,3,0,0,0.0
Qwen: Qwen3.5-122B-A10B,arithmetic,100.00,10,10,10,0,0,0,0.022545
Qwen: Qwen3.5-122B-A10B,character_count,100.00,10,10,10,0,0,0,0.00827
Qwen: Qwen3.5-122B-A10B,constraint_awareness,100.00,10,10,10,0,0,0,0.011278
Qwen: Qwen3.5-122B-A10B,format_compliance,90.00,9,10,10,0,0,1,0.035265
Qwen: Qwen3.5-122B-A10B,negation,100.00,10,10,10,0,0,0,0.004616
Qwen: Qwen3.5-122B-A10B,ordering,100.00,10,10,10,0,0,0,0.007838
Qwen: Qwen3.5-122B-A10B,spelling_transform,90.00,9,10,10,0,0,1,0.046963
Qwen: Qwen3.5-122B-A10B,word_count,100.00,10,10,10,0,0,0,0.003433
Qwen: Qwen3.5-27B,arithmetic,90.00,9,10,10,0,0,1,0.019453
Qwen: Qwen3.5-27B,character_count,100.00,10,10,10,0,0,0,0.006291
Qwen: Qwen3.5-27B,constraint_awareness,100.00,10,10,10,0,0,0,0.007117
Qwen: Qwen3.5-27B,format_compliance,90.00,9,10,10,0,0,1,0.037477
Qwen: Qwen3.5-27B,negation,100.00,10,10,10,0,0,0,0.00465
Qwen: Qwen3.5-27B,ordering,100.00,10,10,10,0,0,0,0.005044
Qwen: Qwen3.5-27B,spelling_transform,100.00,10,10,10,0,0,0,0.010869
Qwen: Qwen3.5-27B,word_count,100.00,10,10,10,0,0,0,0.002043
Qwen: Qwen3.5-35B-A3B,arithmetic,80.00,8,10,10,0,0,2,0.02217
Qwen: Qwen3.5-35B-A3B,character_count,100.00,10,10,10,0,0,0,0.003666
Qwen: Qwen3.5-35B-A3B,constraint_awareness,100.00,10,10,10,0,0,0,0.003647
Qwen: Qwen3.5-35B-A3B,format_compliance,80.00,8,10,10,0,0,2,0.039738
Qwen: Qwen3.5-35B-A3B,negation,100.00,10,10,10,0,0,0,0.002859
Qwen: Qwen3.5-35B-A3B,ordering,100.00,10,10,10,0,0,0,0.003323
Qwen: Qwen3.5-35B-A3B,spelling_transform,80.00,8,10,10,0,0,2,0.015842
Qwen: Qwen3.5-35B-A3B,word_count,100.00,10,10,10,0,0,0,0.001032
Qwen: Qwen3.5-9B,arithmetic,100.00,8,8,8,0,0,0,0.00038
Qwen: Qwen3.5-9B,character_count,100.00,8,8,8,0,0,0,0.000529
Qwen: Qwen3.5-9B,constraint_awareness,100.00,7,7,7,0,0,0,0.000424
Qwen: Qwen3.5-9B,format_compliance,100.00,4,4,4,0,0,0,0.000257
Qwen: Qwen3.5-9B,negation,100.00,10,10,10,0,0,0,0.000419
Qwen: Qwen3.5-9B,ordering,100.00,10,10,10,0,0,0,0.000491
Qwen: Qwen3.5-9B,spelling_transform,80.00,4,5,5,0,0,1,0.000271
Qwen: Qwen3.5-9B,word_count,100.00,10,10,10,0,0,0,0.000306
Qwen: Qwen3.5-Flash,arithmetic,100.00,10,10,10,0,0,0,0.002039
Qwen: Qwen3.5-Flash,character_count,100.00,10,10,10,0,0,0,0.001103
Qwen: Qwen3.5-Flash,constraint_awareness,100.00,10,10,10,0,0,0,0.000966
Qwen: Qwen3.5-Flash,format_compliance,90.00,9,10,10,0,0,1,0.007012
Qwen: Qwen3.5-Flash,negation,100.00,10,10,10,0,0,0,0.000791
Qwen: Qwen3.5-Flash,ordering,100.00,10,10,10,0,0,0,0.000873
Qwen: Qwen3.5-Flash,spelling_transform,80.00,8,10,10,0,0,2,0.001441
Qwen: Qwen3.5-Flash,word_count,100.00,10,10,10,0,0,0,0.000281
Qwen: Qwen3.6 27B,arithmetic,100.00,10,10,10,0,0,0,0.008234
Qwen: Qwen3.6 27B,character_count,90.00,9,10,10,0,0,1,0.014412
Qwen: Qwen3.6 27B,constraint_awareness,90.00,9,10,10,0,0,1,0.008478
Qwen: Qwen3.6 27B,format_compliance,90.00,9,10,10,0,0,1,0.016211
Qwen: Qwen3.6 27B,negation,100.00,10,10,10,0,0,0,0.006036
Qwen: Qwen3.6 27B,ordering,100.00,10,10,10,0,0,0,0.014489
Qwen: Qwen3.6 27B,spelling_transform,80.00,8,10,10,0,0,2,0.016803
Qwen: Qwen3.6 27B,word_count,100.00,10,10,10,0,0,0,0.003976
Qwen: Qwen3.6 35B A3B,arithmetic,100.00,10,10,10,0,0,0,0.004373
Qwen: Qwen3.6 35B A3B,character_count,100.00,10,10,10,0,0,0,0.00509
Qwen: Qwen3.6 35B A3B,constraint_awareness,90.00,9,10,10,0,0,1,0.007941
Qwen: Qwen3.6 35B A3B,format_compliance,100.00,10,10,10,0,0,0,0.0068
Qwen: Qwen3.6 35B A3B,negation,100.00,10,10,10,0,0,0,0.00294
Qwen: Qwen3.6 35B A3B,ordering,100.00,10,10,10,0,0,0,0.006346
Qwen: Qwen3.6 35B A3B,spelling_transform,70.00,7,10,10,0,0,3,0.015878
Qwen: Qwen3.6 35B A3B,word_count,100.00,10,10,10,0,0,0,0.002163
Qwen: Qwen3.6 35B A3B low_budget_512,arithmetic,100.00,10,10,10,0,0,0,0.009576
Qwen: Qwen3.6 35B A3B low_budget_512,character_count,100.00,10,10,10,0,0,0,0.004079
Qwen: Qwen3.6 35B A3B low_budget_512,constraint_awareness,100.00,10,10,10,0,0,0,0.008259
Qwen: Qwen3.6 35B A3B low_budget_512,format_compliance,100.00,10,10,10,0,0,0,0.007002
Qwen: Qwen3.6 35B A3B low_budget_512,negation,100.00,10,10,10,0,0,0,0.00304
Qwen: Qwen3.6 35B A3B low_budget_512,ordering,100.00,10,10,10,0,0,0,0.005719
Qwen: Qwen3.6 35B A3B low_budget_512,spelling_transform,70.00,7,10,10,0,0,3,0.016463
Qwen: Qwen3.6 35B A3B low_budget_512,word_count,100.00,10,10,10,0,0,0,0.002528
Qwen: Qwen3.6 Flash,arithmetic,100.00,10,10,10,0,0,0,0.005244
Qwen: Qwen3.6 Flash,character_count,100.00,10,10,10,0,0,0,0.003378
Qwen: Qwen3.6 Flash,constraint_awareness,100.00,10,10,10,0,0,0,0.007705
Qwen: Qwen3.6 Flash,format_compliance,100.00,10,10,10,0,0,0,0.006692
Qwen: Qwen3.6 Flash,negation,100.00,10,10,10,0,0,0,0.003369
Qwen: Qwen3.6 Flash,ordering,100.00,10,10,10,0,0,0,0.005361
Qwen: Qwen3.6 Flash,spelling_transform,70.00,7,10,10,0,0,3,0.008796
Qwen: Qwen3.6 Flash,word_count,100.00,10,10,10,0,0,0,0.002428
Qwen: Qwen3.6 Flash low_budget_512,arithmetic,100.00,10,10,10,0,0,0,0.003643
Qwen: Qwen3.6 Flash low_budget_512,character_count,100.00,10,10,10,0,0,0,0.00304
Qwen: Qwen3.6 Flash low_budget_512,constraint_awareness,100.00,10,10,10,0,0,0,0.00554
Qwen: Qwen3.6 Flash low_budget_512,format_compliance,100.00,10,10,10,0,0,0,0.004329
Qwen: Qwen3.6 Flash low_budget_512,negation,100.00,10,10,10,0,0,0,0.003213
Qwen: Qwen3.6 Flash low_budget_512,ordering,100.00,10,10,10,0,0,0,0.004582
Qwen: Qwen3.6 Flash low_budget_512,spelling_transform,90.00,9,10,10,0,0,1,0.005796
Qwen: Qwen3.6 Flash low_budget_512,word_count,100.00,10,10,10,0,0,0,0.002347
Qwen: Qwen3.6 Max Preview,arithmetic,100.00,10,10,10,0,0,0,0.059755
Qwen: Qwen3.6 Max Preview,character_count,100.00,10,10,10,0,0,0,0.022389
Qwen: Qwen3.6 Max Preview,constraint_awareness,100.00,10,10,10,0,0,0,0.019737
Qwen: Qwen3.6 Max Preview,format_compliance,100.00,10,10,10,0,0,0,0.036793
Qwen: Qwen3.6 Max Preview,negation,100.00,10,10,10,0,0,0,0.017586
Qwen: Qwen3.6 Max Preview,ordering,100.00,10,10,10,0,0,0,0.026901
Qwen: Qwen3.6 Max Preview,spelling_transform,100.00,10,10,10,0,0,0,0.024186
Qwen: Qwen3.6 Max Preview,word_count,100.00,10,10,10,0,0,0,0.006718
Qwen: Qwen3.6 Plus,arithmetic,100.00,10,10,10,0,0,0,0.004567
Qwen: Qwen3.6 Plus,character_count,100.00,10,10,10,0,0,0,0.006731
Qwen: Qwen3.6 Plus,constraint_awareness,100.00,10,10,10,0,0,0,0.012685
Qwen: Qwen3.6 Plus,format_compliance,100.00,10,10,10,0,0,0,0.013302
Qwen: Qwen3.6 Plus,negation,100.00,10,10,10,0,0,0,0.004905
Qwen: Qwen3.6 Plus,ordering,100.00,10,10,10,0,0,0,0.006455
Qwen: Qwen3.6 Plus,spelling_transform,100.00,10,10,10,0,0,0,0.011111
Qwen: Qwen3.6 Plus,word_count,100.00,10,10,10,0,0,0,0.002257
Qwen: Qwen3.7 Max,arithmetic,100.00,10,10,10,0,0,0,0.007347
Qwen: Qwen3.7 Max,character_count,100.00,10,10,10,0,0,0,0.0087
Qwen: Qwen3.7 Max,constraint_awareness,100.00,10,10,10,0,0,0,0.007931
Qwen: Qwen3.7 Max,format_compliance,100.00,10,10,10,0,0,0,0.017879
Qwen: Qwen3.7 Max,negation,100.00,10,10,10,0,0,0,0.00634
Qwen: Qwen3.7 Max,ordering,100.00,10,10,10,0,0,0,0.012217
Qwen: Qwen3.7 Max,spelling_transform,100.00,10,10,10,0,0,0,0.017674
Qwen: Qwen3.7 Max,word_count,100.00,10,10,10,0,0,0,0.002968
ReMM SLERP 13B,arithmetic,50.00,5,10,10,0,0,5,0.00035765
ReMM SLERP 13B,character_count,20.00,2,10,10,0,0,8,0.00032635
ReMM SLERP 13B,constraint_awareness,100.00,10,10,10,0,0,0,0.00062425
ReMM SLERP 13B,format_compliance,100.00,10,10,10,0,0,0,0.0004064
ReMM SLERP 13B,negation,90.00,9,10,10,0,0,1,0.00037495
ReMM SLERP 13B,ordering,100.00,10,10,10,0,0,0,0.0004012
ReMM SLERP 13B,spelling_transform,0.00,0,10,10,0,0,10,0.00031945
ReMM SLERP 13B,word_count,100.00,10,10,10,0,0,0,0.0003606
Reka Edge,arithmetic,30.00,3,10,10,0,0,7,0.000024
Reka Edge,character_count,10.00,1,10,10,0,0,9,0.000019
Reka Edge,constraint_awareness,100.00,10,10,10,0,0,0,0.000073
Reka Edge,format_compliance,100.00,10,10,10,0,0,0,0.000019
Reka Edge,negation,80.00,8,10,10,0,0,2,0.000029
Reka Edge,ordering,30.00,3,10,10,0,0,7,0.000032
Reka Edge,spelling_transform,10.00,1,10,10,0,0,9,0.000019
Reka Edge,word_count,100.00,10,10,10,0,0,0,0.000011
Sao10K: Llama 3 8B Lunaris,arithmetic,80.00,8,10,10,0,0,2,1.724e-05
Sao10K: Llama 3 8B Lunaris,character_count,30.00,3,10,10,0,0,7,1.551e-05
Sao10K: Llama 3 8B Lunaris,constraint_awareness,100.00,10,10,10,0,0,0,3.513e-05
Sao10K: Llama 3 8B Lunaris,format_compliance,100.00,10,10,10,0,0,0,2.133e-05
Sao10K: Llama 3 8B Lunaris,negation,90.00,9,10,10,0,0,1,2.012e-05
Sao10K: Llama 3 8B Lunaris,ordering,100.00,10,10,10,0,0,0,2.262e-05
Sao10K: Llama 3 8B Lunaris,spelling_transform,20.00,2,10,10,0,0,8,1.567e-05
Sao10K: Llama 3 8B Lunaris,word_count,100.00,10,10,10,0,0,0,1.903e-05
StepFun: Step 3.5 Flash,arithmetic,100.00,10,10,10,0,0,0,0.000902
StepFun: Step 3.5 Flash,character_count,100.00,10,10,10,0,0,0,0.001097
StepFun: Step 3.5 Flash,constraint_awareness,90.00,9,10,10,0,0,1,0.003032
StepFun: Step 3.5 Flash,format_compliance,100.00,10,10,10,0,0,0,0.000704
StepFun: Step 3.5 Flash,negation,100.00,10,10,10,0,0,0,0.000709
StepFun: Step 3.5 Flash,ordering,100.00,10,10,10,0,0,0,0.001083
StepFun: Step 3.5 Flash,spelling_transform,100.00,10,10,10,0,0,0,0.002784
StepFun: Step 3.5 Flash,word_count,100.00,10,10,10,0,0,0,0.000534
Tencent: Hunyuan A13B Instruct,arithmetic,100.00,10,10,10,0,0,0,7.782e-05
Tencent: Hunyuan A13B Instruct,character_count,30.00,3,10,10,0,0,7,5.956e-05
Tencent: Hunyuan A13B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.00012928
Tencent: Hunyuan A13B Instruct,format_compliance,100.00,10,10,10,0,0,0,9.524e-05
Tencent: Hunyuan A13B Instruct,negation,100.00,10,10,10,0,0,0,7.805e-05
Tencent: Hunyuan A13B Instruct,ordering,90.00,9,10,10,0,0,1,0.00011833
Tencent: Hunyuan A13B Instruct,spelling_transform,10.00,1,10,10,0,0,9,7.639e-05
Tencent: Hunyuan A13B Instruct,word_count,70.00,7,10,10,0,0,3,7.188e-05
Tencent: Hy3 preview,arithmetic,100.00,10,10,10,0,0,0,0.000328
Tencent: Hy3 preview,character_count,100.00,10,10,10,0,0,0,0.001801
Tencent: Hy3 preview,constraint_awareness,100.00,10,10,10,0,0,0,0.001041
Tencent: Hy3 preview,format_compliance,100.00,10,10,10,0,0,0,0.001138
Tencent: Hy3 preview,negation,100.00,10,10,10,0,0,0,0.000235
Tencent: Hy3 preview,ordering,100.00,10,10,10,0,0,0,0.000456
Tencent: Hy3 preview,spelling_transform,100.00,10,10,10,0,0,0,0.002073
Tencent: Hy3 preview,word_count,100.00,10,10,10,0,0,0,0.000422
TheDrummer: Cydonia 24B V4.1,arithmetic,90.00,9,10,10,0,0,1,0.0003095
TheDrummer: Cydonia 24B V4.1,character_count,50.00,5,10,10,0,0,5,0.000298
TheDrummer: Cydonia 24B V4.1,constraint_awareness,100.00,10,10,10,0,0,0,0.0002956
TheDrummer: Cydonia 24B V4.1,format_compliance,100.00,10,10,10,0,0,0,0.0003432
TheDrummer: Cydonia 24B V4.1,negation,100.00,10,10,10,0,0,0,0.0003009
TheDrummer: Cydonia 24B V4.1,ordering,100.00,10,10,10,0,0,0,0.0003385
TheDrummer: Cydonia 24B V4.1,spelling_transform,20.00,2,10,10,0,0,8,0.000317
TheDrummer: Cydonia 24B V4.1,word_count,100.00,10,10,10,0,0,0,0.00031
TheDrummer: Rocinante 12B,arithmetic,80.00,8,10,10,0,0,2,0.00013677
TheDrummer: Rocinante 12B,character_count,40.00,4,10,10,0,0,6,0.00011872
TheDrummer: Rocinante 12B,constraint_awareness,90.00,9,10,10,0,0,1,0.00030421
TheDrummer: Rocinante 12B,format_compliance,90.00,9,10,10,0,0,1,0.00016257
TheDrummer: Rocinante 12B,negation,100.00,10,10,10,0,0,0,0.00017789
TheDrummer: Rocinante 12B,ordering,80.00,8,10,10,0,0,2,0.00016808
TheDrummer: Rocinante 12B,spelling_transform,10.00,1,10,10,0,0,9,0.0001263
TheDrummer: Rocinante 12B,word_count,100.00,10,10,10,0,0,0,0.00013504
TheDrummer: Skyfall 36B V2,arithmetic,80.00,8,10,10,0,0,2,0.0005128
TheDrummer: Skyfall 36B V2,character_count,40.00,4,10,10,0,0,6,0.000496
TheDrummer: Skyfall 36B V2,constraint_awareness,100.00,10,10,10,0,0,0,0.000492
TheDrummer: Skyfall 36B V2,format_compliance,100.00,10,10,10,0,0,0,0.0005696
TheDrummer: Skyfall 36B V2,negation,100.00,10,10,10,0,0,0,0.0005008
TheDrummer: Skyfall 36B V2,ordering,100.00,10,10,10,0,0,0,0.00063105
TheDrummer: Skyfall 36B V2,spelling_transform,40.00,4,10,10,0,0,6,0.0005112
TheDrummer: Skyfall 36B V2,word_count,100.00,10,10,10,0,0,0,0.00052
TheDrummer: UnslopNemo 12B,arithmetic,80.00,8,10,10,0,0,2,0.0001664
TheDrummer: UnslopNemo 12B,character_count,30.00,3,10,10,0,0,7,0.0001384
TheDrummer: UnslopNemo 12B,constraint_awareness,90.00,9,10,10,0,0,1,0.0003472
TheDrummer: UnslopNemo 12B,format_compliance,100.00,10,10,10,0,0,0,0.0002064
TheDrummer: UnslopNemo 12B,negation,100.00,10,10,10,0,0,0,0.00019
TheDrummer: UnslopNemo 12B,ordering,90.00,9,10,10,0,0,1,0.0002056
TheDrummer: UnslopNemo 12B,spelling_transform,10.00,1,10,10,0,0,9,0.0001428
TheDrummer: UnslopNemo 12B,word_count,100.00,10,10,10,0,0,0,0.0001768
WizardLM-2 8x22B,arithmetic,100.00,10,10,10,0,0,0,0.00041664
WizardLM-2 8x22B,character_count,10.00,1,10,10,0,0,9,0.00038688
WizardLM-2 8x22B,constraint_awareness,80.00,8,10,10,0,0,2,0.00114886
WizardLM-2 8x22B,format_compliance,100.00,10,10,10,0,0,0,0.000356
WizardLM-2 8x22B,negation,90.00,9,10,10,0,0,1,0.000476
WizardLM-2 8x22B,ordering,100.00,10,10,10,0,0,0,0.00048422
WizardLM-2 8x22B,spelling_transform,70.00,7,10,10,0,0,3,0.00039246
WizardLM-2 8x22B,word_count,100.00,10,10,10,0,0,0,0.000283
Xiaomi MiMo-V2-Flash,arithmetic,100.00,10,10,10,0,0,0,1.822e-05
Xiaomi MiMo-V2-Flash,character_count,80.00,8,10,10,0,0,2,1.112e-05
Xiaomi MiMo-V2-Flash,constraint_awareness,100.00,10,10,10,0,0,0,3.693e-05
Xiaomi MiMo-V2-Flash,format_compliance,100.00,10,10,10,0,0,0,3.662e-05
Xiaomi MiMo-V2-Flash,negation,100.00,10,10,10,0,0,0,1.437e-05
Xiaomi MiMo-V2-Flash,ordering,90.00,9,10,10,0,0,1,3.69e-05
Xiaomi MiMo-V2-Flash,spelling_transform,60.00,6,10,10,0,0,4,1.525e-05
Xiaomi MiMo-V2-Flash,word_count,100.00,10,10,10,0,0,0,1.172e-05
Xiaomi: MiMo-V2.5,arithmetic,100.00,10,10,10,0,0,0,0.000665
Xiaomi: MiMo-V2.5,character_count,100.00,10,10,10,0,0,0,0.000854
Xiaomi: MiMo-V2.5,constraint_awareness,90.00,9,10,10,0,0,1,0.001865
Xiaomi: MiMo-V2.5,format_compliance,100.00,10,10,10,0,0,0,0.000815
Xiaomi: MiMo-V2.5,negation,100.00,10,10,10,0,0,0,0.000585
Xiaomi: MiMo-V2.5,ordering,100.00,10,10,10,0,0,0,0.000942
Xiaomi: MiMo-V2.5,spelling_transform,90.00,9,10,10,0,0,1,0.001328
Xiaomi: MiMo-V2.5,word_count,100.00,10,10,10,0,0,0,0.000277
Xiaomi: MiMo-V2.5-Pro,arithmetic,100.00,10,10,10,0,0,0,0.001184
Xiaomi: MiMo-V2.5-Pro,character_count,100.00,10,10,10,0,0,0,0.000686
Xiaomi: MiMo-V2.5-Pro,constraint_awareness,100.00,10,10,10,0,0,0,0.004412
Xiaomi: MiMo-V2.5-Pro,format_compliance,100.00,10,10,10,0,0,0,0.001324
Xiaomi: MiMo-V2.5-Pro,negation,100.00,10,10,10,0,0,0,0.00171
Xiaomi: MiMo-V2.5-Pro,ordering,100.00,10,10,10,0,0,0,0.00252
Xiaomi: MiMo-V2.5-Pro,spelling_transform,90.00,9,10,10,0,0,1,0.001901
Xiaomi: MiMo-V2.5-Pro,word_count,100.00,10,10,10,0,0,0,0.000921
Z.ai: GLM 4 32B ,arithmetic,100.00,10,10,10,0,0,0,3.93e-05
Z.ai: GLM 4 32B ,character_count,30.00,3,10,10,0,0,7,3.44e-05
Z.ai: GLM 4 32B ,constraint_awareness,90.00,9,10,10,0,0,1,8.39e-05
Z.ai: GLM 4 32B ,format_compliance,100.00,10,10,10,0,0,0,4.85e-05
Z.ai: GLM 4 32B ,negation,100.00,10,10,10,0,0,0,4.67e-05
Z.ai: GLM 4 32B ,ordering,100.00,10,10,10,0,0,0,5.03e-05
Z.ai: GLM 4 32B ,spelling_transform,50.00,5,10,10,0,0,5,3.57e-05
Z.ai: GLM 4 32B ,word_count,100.00,10,10,10,0,0,0,4.32e-05
Z.ai: GLM 4.5,arithmetic,100.00,10,10,10,0,0,0,0.013772
Z.ai: GLM 4.5,character_count,100.00,10,10,10,0,0,0,0.02481
Z.ai: GLM 4.5,constraint_awareness,90.00,9,10,10,0,0,1,0.024835
Z.ai: GLM 4.5,format_compliance,100.00,10,10,10,0,0,0,0.001516
Z.ai: GLM 4.5,negation,100.00,10,10,10,0,0,0,0.00845
Z.ai: GLM 4.5,ordering,100.00,10,10,10,0,0,0,0.017196
Z.ai: GLM 4.5,spelling_transform,90.00,9,10,10,0,0,1,0.026984
Z.ai: GLM 4.5,word_count,100.00,10,10,10,0,0,0,0.014846
Z.ai: GLM 4.5 Air,arithmetic,100.00,10,10,10,0,0,0,0.004805
Z.ai: GLM 4.5 Air,character_count,70.00,7,10,10,0,0,3,0.004922
Z.ai: GLM 4.5 Air,constraint_awareness,80.00,8,10,10,0,0,2,0.007854
Z.ai: GLM 4.5 Air,format_compliance,100.00,10,10,10,0,0,0,0.000646
Z.ai: GLM 4.5 Air,negation,100.00,10,10,10,0,0,0,0.001969
Z.ai: GLM 4.5 Air,ordering,100.00,10,10,10,0,0,0,0.004498
Z.ai: GLM 4.5 Air,spelling_transform,70.00,7,10,10,0,0,3,0.007755
Z.ai: GLM 4.5 Air,word_count,100.00,10,10,10,0,0,0,0.003524
Z.ai: GLM 4.5V,arithmetic,100.00,10,10,10,0,0,0,0.002062
Z.ai: GLM 4.5V,character_count,90.00,9,10,10,0,0,1,0.004502
Z.ai: GLM 4.5V,constraint_awareness,80.00,8,10,10,0,0,2,0.004201
Z.ai: GLM 4.5V,format_compliance,100.00,10,10,10,0,0,0,0.001516
Z.ai: GLM 4.5V,negation,50.00,5,10,10,0,0,5,0.002595
Z.ai: GLM 4.5V,ordering,100.00,10,10,10,0,0,0,0.002895
Z.ai: GLM 4.5V,spelling_transform,100.00,10,10,10,0,0,0,0.007205
Z.ai: GLM 4.5V,word_count,100.00,10,10,10,0,0,0,0.000806
Z.ai: GLM 4.6,arithmetic,100.00,10,10,10,0,0,0,0.008804
Z.ai: GLM 4.6,character_count,100.00,10,10,10,0,0,0,0.006199
Z.ai: GLM 4.6,constraint_awareness,90.00,9,10,10,0,0,1,0.011575
Z.ai: GLM 4.6,format_compliance,100.00,10,10,10,0,0,0,0.009038
Z.ai: GLM 4.6,negation,100.00,10,10,10,0,0,0,0.007009
Z.ai: GLM 4.6,ordering,100.00,10,10,10,0,0,0,0.008422
Z.ai: GLM 4.6,spelling_transform,90.00,9,10,10,0,0,1,0.0096
Z.ai: GLM 4.6,word_count,100.00,10,10,10,0,0,0,0.007182
Z.ai: GLM 4.6V,arithmetic,100.00,10,10,10,0,0,0,0.000843
Z.ai: GLM 4.6V,character_count,100.00,10,10,10,0,0,0,0.00304
Z.ai: GLM 4.6V,constraint_awareness,100.00,10,10,10,0,0,0,0.00171
Z.ai: GLM 4.6V,format_compliance,100.00,10,10,10,0,0,0,0.000723
Z.ai: GLM 4.6V,negation,100.00,10,10,10,0,0,0,0.000857
Z.ai: GLM 4.6V,ordering,100.00,10,10,10,0,0,0,0.001035
Z.ai: GLM 4.6V,spelling_transform,100.00,10,10,10,0,0,0,0.002514
Z.ai: GLM 4.6V,word_count,100.00,10,10,10,0,0,0,0.000422
Z.ai: GLM 4.7,arithmetic,100.00,10,10,10,0,0,0,0.004112
Z.ai: GLM 4.7,character_count,100.00,10,10,10,0,0,0,0.004331
Z.ai: GLM 4.7,constraint_awareness,80.00,8,10,10,0,0,2,0.012408
Z.ai: GLM 4.7,format_compliance,100.00,10,10,10,0,0,0,0.002302
Z.ai: GLM 4.7,negation,100.00,10,10,10,0,0,0,0.003831
Z.ai: GLM 4.7,ordering,100.00,10,10,10,0,0,0,0.004898
Z.ai: GLM 4.7,spelling_transform,90.00,9,10,10,0,0,1,0.004347
Z.ai: GLM 4.7,word_count,100.00,10,10,10,0,0,0,0.002995
Z.ai: GLM 4.7 Flash,arithmetic,100.00,10,10,10,0,0,0,0.001155
Z.ai: GLM 4.7 Flash,character_count,100.00,10,10,10,0,0,0,0.001097
Z.ai: GLM 4.7 Flash,constraint_awareness,80.00,8,10,10,0,0,2,0.005486
Z.ai: GLM 4.7 Flash,format_compliance,100.00,10,10,10,0,0,0,0.001073
Z.ai: GLM 4.7 Flash,negation,100.00,10,10,10,0,0,0,0.000969
Z.ai: GLM 4.7 Flash,ordering,90.00,9,10,10,0,0,1,0.001265
Z.ai: GLM 4.7 Flash,spelling_transform,50.00,5,10,10,0,0,5,0.012736
Z.ai: GLM 4.7 Flash,word_count,100.00,10,10,10,0,0,0,0.000872
Z.ai: GLM 5,arithmetic,100.00,10,10,10,0,0,0,0.003767
Z.ai: GLM 5,character_count,100.00,10,10,10,0,0,0,0.007866
Z.ai: GLM 5,constraint_awareness,100.00,10,10,10,0,0,0,0.018691
Z.ai: GLM 5,format_compliance,100.00,10,10,10,0,0,0,0.003453
Z.ai: GLM 5,negation,100.00,10,10,10,0,0,0,0.005548
Z.ai: GLM 5,ordering,100.00,10,10,10,0,0,0,0.006921
Z.ai: GLM 5,spelling_transform,80.00,8,10,10,0,0,2,0.011438
Z.ai: GLM 5,word_count,100.00,10,10,10,0,0,0,0.004743
Z.ai: GLM 5 Turbo,arithmetic,100.00,10,10,10,0,0,0,0.004048
Z.ai: GLM 5 Turbo,character_count,100.00,10,10,10,0,0,0,0.007789
Z.ai: GLM 5 Turbo,constraint_awareness,100.00,10,10,10,0,0,0,0.006139
Z.ai: GLM 5 Turbo,format_compliance,100.00,10,10,10,0,0,0,0.00849
Z.ai: GLM 5 Turbo,negation,100.00,10,10,10,0,0,0,0.005811
